<DATE>;<TIME>;<CLOSE>
20230130;10:45;15.1350000
20230130;11:00;15.1500000
20230130;11:15;15.1350000
20230130;11:30;15.1200000
20230130;11:45;15.1325000
20230130;12:00;15.1200000
20230130;12:15;15.1325000
20230130;12:30;15.1475000
20230130;12:45;15.1575000
20230130;13:00;15.1525000
20230130;13:15;15.1600000
20230130;13:30;15.1600000
20230130;13:45;15.1600000
20230130;14:00;15.1775000
20230130;14:15;15.1800000
20230130;14:30;15.2425000
20230130;14:45;15.2425000
20230130;15:00;15.2525000
20230130;15:15;15.2300000
20230130;15:30;15.2575000
20230130;15:45;15.2700000
20230130;16:00;15.2850000
20230130;16:15;15.2925000
20230130;16:30;15.2925000
20230130;16:45;15.2825000
20230130;17:00;15.2900000
20230130;17:15;15.3075000
20230130;17:30;15.3075000
20230130;17:45;15.2900000
20230130;18:00;15.3050000
20230130;18:15;15.3150000
20230130;18:30;15.3300000
20230130;18:45;15.3800000
20230130;19:00;15.3625000
20230131;7:15;15.3975000
20230131;7:30;15.3900000
20230131;7:45;15.3500000
20230131;8:00;15.3700000
20230131;8:15;15.3775000
20230131;8:30;15.3650000
20230131;8:45;15.3525000
20230131;9:00;15.3600000
20230131;9:15;15.3475000
20230131;9:30;15.3575000
20230131;9:45;15.3650000
20230131;10:00;15.3125000
20230131;10:15;15.3375000
20230131;10:30;15.3175000
20230131;10:45;15.3050000
20230131;11:00;15.2900000
20230131;11:15;15.3150000
20230131;11:30;15.3025000
20230131;11:45;15.2875000
20230131;12:00;15.2825000
20230131;12:15;15.2925000
20230131;12:30;15.3425000
20230131;12:45;15.3450000
20230131;13:00;15.3525000
20230131;13:15;15.3425000
20230131;13:30;15.3650000
20230131;13:45;15.3350000
20230131;14:00;15.3250000
20230131;14:15;15.3725000
20230131;14:30;15.4300000
20230131;14:45;15.4500000
20230131;15:00;15.4975000
20230131;15:15;15.4800000
20230131;15:30;15.4875000
20230131;15:45;15.4550000
20230131;16:00;15.4250000
20230131;16:15;15.3600000
20230131;16:30;15.4350000
20230131;16:45;15.3525000
20230131;17:00;15.3400000
20230131;17:15;15.2700000
20230131;17:30;15.3950000
20230131;17:45;15.3275000
20230131;18:00;15.2975000
20230131;18:15;15.3400000
20230131;18:30;15.3225000
20230131;18:45;15.3200000
20230131;19:00;15.3475000
20230201;7:15;15.3400000
20230201;7:30;15.2750000
20230201;7:45;15.2675000
20230201;8:00;15.2550000
20230201;8:15;15.2625000
20230201;8:30;15.2625000
20230201;8:45;15.2675000
20230201;9:00;15.2750000
20230201;9:15;15.2400000
20230201;9:30;15.2500000
20230201;9:45;15.2600000
20230201;10:00;15.2775000
20230201;10:15;15.2875000
20230201;10:30;15.2400000
20230201;10:45;15.1975000
20230201;11:00;15.2350000
20230201;11:15;15.2350000
20230201;11:30;15.2125000
20230201;11:45;15.2375000
20230201;12:00;15.2550000
20230201;12:15;15.2550000
20230201;12:30;15.2700000
20230201;12:45;15.2400000
20230201;13:00;15.2650000
20230201;13:15;15.2800000
20230201;13:30;15.2600000
20230201;13:45;15.2575000
20230201;14:00;15.2300000
20230201;14:15;15.2775000
20230201;14:30;15.2675000
20230201;14:45;15.2700000
20230201;15:00;15.2700000
20230201;15:15;15.2700000
20230201;15:30;15.2675000
20230201;15:45;15.2600000
20230201;16:00;15.2800000
20230201;16:15;15.2775000
20230201;16:30;15.2800000
20230201;16:45;15.2700000
20230201;17:00;15.2900000
20230201;17:15;15.2900000
20230201;17:30;15.2975000
20230201;17:45;15.2900000
20230201;18:00;15.3075000
20230201;18:15;15.3200000
20230201;18:30;15.3400000
20230201;18:45;15.3000000
20230201;19:00;15.2700000
20230202;7:15;15.3300000
20230202;7:30;15.3425000
20230202;7:45;15.2775000
20230202;8:00;15.2500000
20230202;8:15;15.2525000
