<DATE>;<TIME>;<CLOSE>
20230113;12:00;9.9970000
20230113;12:15;10.0050000
20230113;12:30;10.0100000
20230113;12:45;10.0020000
20230113;13:00;10.0050000
20230113;13:15;10.0010000
20230113;13:30;10.0110000
20230113;13:45;10.0070000
20230113;14:00;10.0090000
20230113;14:15;10.0110000
20230113;14:30;10.0890000
20230113;14:45;10.0740000
20230113;15:00;10.1160000
20230113;15:15;10.0890000
20230113;15:30;10.1050000
20230113;15:45;10.1240000
20230113;16:00;10.1460000
20230113;16:15;10.1880000
20230113;16:30;10.1900000
20230113;16:45;10.1840000
20230113;17:00;10.2020000
20230113;17:15;10.1930000
20230113;17:30;10.1690000
20230113;17:45;10.1510000
20230113;18:00;10.1460000
20230113;18:15;10.1810000
20230113;18:30;10.1850000
20230113;18:45;10.1870000
20230113;19:00;10.1900000
20230116;7:15;10.2010000
20230116;7:30;10.1960000
20230116;7:45;10.2510000
20230116;8:00;10.2590000
20230116;8:15;10.2590000
20230116;8:30;10.2460000
20230116;8:45;10.2240000
20230116;9:00;10.2370000
20230116;9:15;10.2250000
20230116;9:30;10.2010000
20230116;9:45;10.2180000
20230116;10:00;10.2080000
20230116;10:15;10.1350000
20230116;10:30;10.1030000
20230116;10:45;10.1200000
20230116;11:00;10.1400000
20230116;11:15;10.1320000
20230116;11:30;10.1200000
20230116;11:45;10.1350000
20230116;12:00;10.1430000
20230116;12:15;10.1300000
20230116;12:30;10.1400000
20230116;12:45;10.1410000
20230116;13:00;10.1340000
20230116;13:15;10.1340000
20230116;13:30;10.1280000
20230116;13:45;10.1390000
20230116;14:00;10.1360000
20230116;14:15;10.1400000
20230116;14:30;10.1300000
20230116;14:45;10.1330000
20230116;15:00;10.1270000
20230116;15:15;10.1260000
20230116;15:30;10.1680000
20230116;15:45;10.1800000
20230116;16:00;10.1440000
20230116;16:15;10.1400000
20230116;16:30;10.1460000
20230116;16:45;10.1770000
20230116;17:00;10.1580000
20230116;17:15;10.1470000
20230116;17:30;10.1530000
20230116;17:45;10.1530000
20230116;18:00;10.1550000
20230116;18:15;10.1410000
20230116;18:30;10.1390000
20230116;18:45;10.1470000
20230116;19:00;10.1490000
20230117;7:15;10.1400000
20230117;7:30;10.1430000
20230117;7:45;10.1450000
20230117;8:00;10.1410000
20230117;8:15;10.1300000
20230117;8:30;10.1370000
20230117;8:45;10.1300000
20230117;9:00;10.1140000
20230117;9:15;10.1090000
20230117;9:30;10.1210000
20230117;9:45;10.1060000
20230117;10:00;10.1180000
20230117;10:15;10.1220000
20230117;10:30;10.1370000
20230117;10:45;10.1290000
20230117;11:00;10.1260000
20230117;11:15;10.1280000
20230117;11:30;10.1250000
20230117;11:45;10.1190000
20230117;12:00;10.0920000
20230117;12:15;10.1100000
20230117;12:30;10.1020000
20230117;12:45;10.1080000
20230117;13:00;10.1050000
20230117;13:15;10.1070000
20230117;13:30;10.1060000
20230117;13:45;10.1170000
20230117;14:00;10.1040000
20230117;14:15;10.1030000
20230117;14:30;10.1000000
20230117;14:45;10.1150000
20230117;15:00;10.1160000
20230117;15:15;10.1220000
20230117;15:30;10.1210000
20230117;15:45;10.1330000
20230117;16:00;10.1490000
20230117;16:15;10.1470000
20230117;16:30;10.1500000
20230117;16:45;10.1840000
20230117;17:00;10.1950000
20230117;17:15;10.1850000
20230117;17:30;10.1630000
20230117;17:45;10.1610000
20230117;18:00;10.1540000
20230117;18:15;10.1630000
20230117;18:30;10.1680000
20230117;18:45;10.1700000
20230117;19:00;10.1900000
20230118;7:15;10.2040000
20230118;7:30;10.2090000
20230118;7:45;10.2080000
20230118;8:00;10.2030000
20230118;8:15;10.2030000
20230118;8:30;10.2000000
20230118;8:45;10.2030000
20230118;9:00;10.2030000
20230118;9:15;10.1870000
20230118;9:30;10.1930000
20230118;9:45;10.1890000
20230118;10:00;10.1800000
20230118;10:15;10.1940000
20230118;10:30;10.1970000
20230118;10:45;10.1850000
20230118;11:00;10.1820000
20230118;11:15;10.1550000
20230118;11:30;10.1600000
20230118;11:45;10.1550000
20230118;12:00;10.1680000
20230118;12:15;10.1710000
20230118;12:30;10.1610000
20230118;12:45;10.1770000
20230118;13:00;10.1770000
20230118;13:15;10.1720000
20230118;13:30;10.1710000
20230118;13:45;10.1700000
20230118;14:00;10.1750000
20230118;14:15;10.1880000
20230118;14:30;10.1830000
20230118;14:45;10.1750000
20230118;15:00;10.1720000
20230118;15:15;10.1860000
20230118;15:30;10.1910000
20230118;15:45;10.1970000
20230118;16:00;10.2020000
20230118;16:15;10.2020000
20230118;16:30;10.1930000
20230118;16:45;10.1900000
20230118;17:00;10.1850000
20230118;17:15;10.1800000
20230118;17:30;10.1890000
20230118;17:45;10.1900000
20230118;18:00;10.1920000
20230118;18:15;10.1940000
20230118;18:30;10.1900000
20230118;18:45;10.1940000
20230118;19:00;10.1900000
20230119;7:15;10.1820000
20230119;7:30;10.1800000
20230119;7:45;10.1700000
20230119;8:00;10.1670000
20230119;8:15;10.1770000
20230119;8:30;10.1740000
20230119;8:45;10.1740000
20230119;9:00;10.1750000
20230119;9:15;10.1810000
20230119;9:30;10.1760000
20230119;9:45;10.1770000
20230119;10:00;10.1670000
20230119;10:15;10.1660000
20230119;10:30;10.1630000
20230119;10:45;10.1500000
20230119;11:00;10.1420000
20230119;11:15;10.1180000
20230119;11:30;10.1510000
20230119;11:45;10.1310000
20230119;12:00;10.1370000
20230119;12:15;10.1540000
20230119;12:30;10.1500000
20230119;12:45;10.1400000
20230119;13:00;10.1390000
20230119;13:15;10.1350000
20230119;13:30;10.1300000
20230119;13:45;10.1270000
20230119;14:00;10.1270000
20230119;14:15;10.1220000
20230119;14:30;10.1190000
20230119;14:45;10.1150000
20230119;15:00;10.1110000
20230119;15:15;10.1020000
20230119;15:30;10.1130000
20230119;15:45;10.1180000
20230119;16:00;10.1260000
20230119;16:15;10.1250000
20230119;16:30;10.1290000
20230119;16:45;10.1310000
20230119;17:00;10.1320000
20230119;17:15;10.1290000
20230119;17:30;10.1270000
20230119;17:45;10.1320000
20230119;18:00;10.1340000
20230119;18:15;10.1350000
20230119;18:30;10.1120000
20230119;18:45;10.1230000
20230119;19:00;10.1290000
20230120;7:15;10.1120000
20230120;7:30;10.1060000
20230120;7:45;10.1050000
20230120;8:00;10.1090000
20230120;8:15;10.1080000
20230120;8:30;10.1110000
20230120;8:45;10.1090000
20230120;9:00;10.1200000
20230120;9:15;10.1160000
20230120;9:30;10.1230000
20230120;9:45;10.1180000
20230120;10:00;10.1050000
20230120;10:15;10.1100000
20230120;10:30;10.1250000
20230120;10:45;10.1300000
20230120;11:00;10.1260000
20230120;11:15;10.1300000
20230120;11:30;10.1250000
20230120;11:45;10.1290000
20230120;12:00;10.1290000
20230120;12:15;10.1330000
20230120;12:30;10.1290000
20230120;12:45;10.1270000
20230120;13:00;10.1220000
20230120;13:15;10.1200000
20230120;13:30;10.1170000
20230120;13:45;10.1180000
20230120;14:00;10.1180000
20230120;14:15;10.1150000
20230120;14:30;10.1170000
20230120;14:45;10.1100000
20230120;15:00;10.1180000
20230120;15:15;10.1100000
20230120;15:30;10.1260000
20230120;15:45;10.1320000
20230120;16:00;10.1300000
20230120;16:15;10.1300000
20230120;16:30;10.1170000
20230120;16:45;10.1150000
20230120;17:00;10.1060000
20230120;17:15;10.1140000
20230120;17:30;10.1180000
