<DATE>;<TIME>;<CLOSE>
20230118;14:30;58.9600000
20230118;14:45;59.0600000
20230118;15:00;59.0600000
20230118;15:15;58.8900000
20230118;15:30;58.9900000
20230118;15:45;59.0100000
20230118;16:00;59.0700000
20230118;16:15;59.0100000
20230118;16:30;59.0600000
20230118;16:45;59.0200000
20230118;17:00;59.0600000
20230118;17:15;59.0100000
20230118;17:30;59.0900000
20230118;17:45;59.0000000
20230118;18:00;59.0200000
20230118;18:15;59.1000000
20230118;18:30;59.1000000
20230118;18:45;59.0400000
20230118;19:00;59.0200000
20230119;7:15;58.6000000
20230119;7:30;58.8600000
20230119;7:45;58.5900000
20230119;8:00;58.7000000
20230119;8:15;58.7600000
20230119;8:30;58.6300000
20230119;8:45;58.6400000
20230119;9:00;59.6400000
20230119;9:15;59.0100000
20230119;9:30;58.8300000
20230119;9:45;58.9600000
20230119;10:00;58.9100000
20230119;10:15;59.4600000
20230119;10:30;59.3000000
20230119;10:45;59.4500000
20230119;11:00;59.2000000
20230119;11:15;59.1000000
20230119;11:30;59.3800000
20230119;11:45;59.3700000
20230119;12:00;59.3500000
20230119;12:15;59.0200000
20230119;12:30;59.0200000
20230119;12:45;59.0500000
20230119;13:00;59.0000000
20230119;13:15;59.0500000
20230119;13:30;59.0200000
20230119;13:45;59.0200000
20230119;14:00;59.1000000
20230119;14:15;59.2000000
20230119;14:30;59.2000000
20230119;14:45;59.3900000
20230119;15:00;59.3400000
20230119;15:15;59.3700000
20230119;15:30;59.4000000
20230119;15:45;59.4500000
20230119;16:00;59.4900000
20230119;16:15;59.3500000
20230119;16:30;59.4800000
20230119;16:45;59.3200000
20230119;17:00;59.3000000
20230119;17:15;59.3200000
20230119;17:30;59.4200000
20230119;17:45;59.3400000
20230119;18:00;59.4300000
20230119;18:15;59.4300000
20230119;18:30;59.3900000
20230119;18:45;59.4900000
20230119;19:00;59.5600000
20230120;7:15;59.8400000
20230120;7:30;59.6100000
20230120;7:45;59.6400000
20230120;8:00;59.6500000
20230120;8:15;59.8700000
20230120;8:30;59.8800000
20230120;8:45;59.8000000
20230120;9:00;59.6400000
20230120;9:15;59.6500000
20230120;9:30;59.8600000
20230120;9:45;59.8600000
20230120;10:00;59.6400000
20230120;10:15;59.6000000
20230120;10:30;59.7100000
20230120;10:45;59.6000000
20230120;11:00;59.5800000
20230120;11:15;59.6300000
20230120;11:30;59.6400000
20230120;11:45;59.6400000
20230120;12:00;59.4300000
20230120;12:15;59.3000000
20230120;12:30;59.3600000
20230120;12:45;59.2200000
20230120;13:00;59.1500000
20230120;13:15;59.1100000
20230120;13:30;59.2200000
20230120;13:45;59.2200000
20230120;14:00;59.2700000
20230120;14:15;59.2500000
20230120;14:30;59.4100000
20230120;14:45;59.3100000
20230120;15:00;59.2000000
20230120;15:15;59.0600000
20230120;15:30;59.0800000
20230120;15:45;59.1400000
20230120;16:00;59.1500000
20230120;16:15;59.1700000
20230120;16:30;59.1800000
20230120;16:45;59.1500000
20230120;17:00;59.1100000
20230120;17:15;59.1900000
20230120;17:30;59.1900000
20230120;17:45;59.2800000
20230120;18:00;59.3000000
20230120;18:15;59.2700000
20230120;18:30;59.2200000
20230120;18:45;59.3500000
20230120;19:00;59.2800000
20230123;7:15;59.5700000
20230123;7:30;59.3500000
20230123;7:45;59.3500000
20230123;8:00;59.3400000
20230123;8:15;59.3500000
20230123;8:30;59.3500000
20230123;8:45;59.4400000
20230123;9:00;59.4300000
20230123;9:15;59.4500000
20230123;9:30;59.3800000
20230123;9:45;59.4300000
20230123;10:00;59.4900000
20230123;10:15;59.5200000
20230123;10:30;59.5400000
20230123;10:45;59.5100000
20230123;11:00;59.5400000
20230123;11:15;59.6200000
20230123;11:30;59.6600000
20230123;11:45;59.5900000
20230123;12:00;59.6400000
20230123;12:15;59.6300000
20230123;12:30;59.7100000
20230123;12:45;59.6500000
20230123;13:00;59.6700000
20230123;13:15;59.7500000
20230123;13:30;59.7800000
20230123;13:45;59.9000000
20230123;14:00;60.4500000
20230123;14:15;60.0100000
20230123;14:30;60.0400000
20230123;14:45;60.0300000
20230123;15:00;60.1200000
20230123;15:15;60.2000000
20230123;15:30;60.2000000
20230123;15:45;60.1700000
20230123;16:00;60.1300000
20230123;16:15;60.1500000
20230123;16:30;59.7000000
20230123;16:45;60.0000000
20230123;17:00;60.0200000
20230123;17:15;59.7600000
20230123;17:30;59.4400000
20230123;17:45;58.9900000
20230123;18:00;58.6800000
20230123;18:15;58.4900000
20230123;18:30;58.4800000
20230123;18:45;58.5000000
20230123;19:00;58.6400000
20230124;7:15;59.3700000
20230124;7:30;58.9800000
20230124;7:45;59.2700000
20230124;8:00;59.2300000
