<DATE>;<TIME>;<CLOSE>
20230110;18:30;17.1975000
20230110;19:00;17.3600000
20230111;7:15;17.6000000
20230111;7:45;17.5700000
20230111;8:30;17.5700000
20230111;8:45;17.5700000
20230111;9:00;17.5875000
20230111;9:15;17.5875000
20230111;9:30;17.0225000
20230111;9:45;17.5850000
20230111;10:15;17.0000000
20230111;10:30;17.0000000
20230111;10:45;17.0000000
20230111;11:00;17.0000000
20230111;11:30;17.0000000
20230111;11:45;17.1500000
20230111;12:00;17.1500000
20230111;12:15;17.0900000
20230111;12:30;16.8125000
20230111;12:45;17.1475000
20230111;13:00;16.8200000
20230111;13:30;17.1175000
20230111;13:45;16.8300000
20230111;14:00;17.1125000
20230111;14:15;17.1075000
20230111;14:30;17.1000000
20230111;14:45;17.0000000
20230111;15:15;16.8300000
20230111;15:30;16.8300000
20230111;15:45;16.9975000
20230111;16:00;16.9975000
20230111;16:45;16.9975000
20230111;17:15;16.8325000
20230111;18:00;16.9975000
20230111;18:15;16.9975000
20230111;18:30;16.9900000
20230111;18:45;16.9900000
20230112;7:45;16.8125000
20230112;8:15;16.9900000
20230112;8:30;16.9900000
20230112;9:15;16.5000000
20230112;9:45;16.5000000
20230112;10:15;16.7025000
20230112;10:30;16.7000000
20230112;10:45;16.7000000
20230112;11:00;16.9750000
20230112;11:15;16.9375000
20230112;11:30;16.8425000
20230112;11:45;16.9600000
20230112;12:00;16.9725000
20230112;12:15;16.9750000
20230112;12:45;16.9475000
20230112;13:15;17.2000000
20230112;13:30;17.1800000
20230112;13:45;17.1475000
20230112;14:00;17.1475000
20230112;14:15;17.1500000
20230112;14:30;17.1400000
20230112;15:30;17.1300000
20230112;15:45;17.0500000
20230112;16:00;17.1000000
20230112;16:15;17.1300000
20230112;16:30;17.1000000
20230112;17:00;17.1000000
20230112;17:15;17.0525000
20230112;17:30;16.9075000
20230112;17:45;16.9125000
20230112;18:00;16.9225000
20230112;18:15;16.9125000
20230112;19:00;16.9100000
20230113;7:45;16.7000000
20230113;8:15;17.0950000
20230113;8:45;17.0950000
20230113;9:00;17.0950000
20230113;9:15;17.1000000
20230113;9:30;17.1000000
20230113;9:45;17.1000000
20230113;10:15;17.0975000
20230113;10:30;16.8100000
20230113;10:45;16.8300000
20230113;11:30;16.8300000
20230113;11:45;16.8300000
20230113;12:00;16.8300000
20230113;12:45;17.0675000
20230113;13:00;17.0575000
20230113;13:45;16.9900000
20230113;14:00;16.9900000
20230113;14:15;16.8325000
20230113;14:30;17.0000000
20230113;14:45;17.0600000
20230113;15:15;17.0600000
20230113;15:30;17.0600000
20230113;16:00;17.0600000
20230113;16:15;17.0600000
20230113;16:30;17.1000000
20230113;16:45;17.1000000
20230113;17:00;17.3000000
20230113;17:15;17.5000000
20230113;17:30;17.3000000
20230113;17:45;17.1225000
20230113;18:00;17.2975000
20230113;19:00;17.1200000
20230116;7:15;17.8700000
20230116;7:30;17.0400000
20230116;8:30;17.5000000
20230116;8:45;17.1300000
20230116;9:15;17.5000000
20230116;9:30;17.5000000
20230116;9:45;17.1300000
20230116;10:00;17.5000000
20230116;10:30;17.1750000
20230116;10:45;17.4975000
20230116;11:00;17.1750000
20230116;11:15;17.1675000
20230116;11:45;17.1575000
20230116;12:30;17.1400000
20230116;12:45;17.1375000
20230116;13:00;17.0000000
20230116;13:15;17.1500000
20230116;13:30;17.0525000
20230116;14:00;17.0000000
20230116;14:30;17.0000000
20230116;14:45;17.1375000
20230116;15:00;17.0000000
20230116;15:15;16.9650000
20230116;15:30;17.0000000
20230116;16:00;17.1350000
20230116;16:15;17.0050000
20230116;16:30;17.0000000
20230116;16:45;17.0000000
20230116;17:45;17.0000000
20230116;18:00;17.1300000
20230116;18:30;16.9700000
20230116;19:00;16.9700000
20230117;7:45;17.1300000
20230117;8:00;17.1800000
20230117;8:15;17.1800000
20230117;9:00;17.1750000
20230117;9:30;17.0000000
20230117;9:45;17.0000000
20230117;10:15;17.0000000
20230117;10:30;17.0000000
20230117;11:00;17.0000000
20230117;11:15;17.0000000
20230117;11:30;17.0000000
20230117;12:00;17.0050000
